Date,Cases,Deaths,Recovered,Travel_history,Province,City,Lockdown
2/26/2020,1,0,0,China,Islamabad Capital Territory,Islamabad,No
2/26/2020,2,0,0,Iran/Taftan,Sindh,Karachi,No
2/29/2020,1,0,0,China,Islamabad Capital Territory,Islamabad,No
2/29/2020,1,0,0,Iran/Taftan,Sindh,Karachi,No
03/02/2020,1,0,0,Iran/Taftan,Gilgit-Baltistan,Gilgit,No
03/06/2020,0,0,1,Unknown,Sindh,Karachi,No
03/07/2020,1,0,0,Iran/Taftan,Sindh,Karachi,No
03/09/2020,6,0,0,Syria,Sindh,Karachi,No
03/09/2020,3,0,0,UK,Sindh,Karachi,No
03/10/2020,1,0,0,Iran/Taftan,Baluchistan,Quetta,No
03/10/2020,1,0,0,Iran/Taftan,Sindh,Karachi,No
03/10/2020,1,0,0,Syria,Sindh,Hyderabad,No
03/11/2020,1,0,0,Iran/Taftan,Gilgit-Baltistan,Skardu,No
03/11/2020,0,0,1,Iran/Taftan,Sindh,Karachi,No
03/12/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,No
3/13/2020,7,0,0,Iran/Taftan,Baluchistan,Taftan,No
3/13/2020,1,0,0,USA,Islamabad Capital Territory,Islamabad,No
3/13/2020,1,0,1,Local - Social Contact,Sindh,Karachi,No
3/15/2020,1,0,0,UK,Punjab,Lahore,Forced
3/15/2020,13,0,0,Iran/Taftan,Sindh,Sukkur,Forced
3/15/2020,4,0,0,Iran/Taftan,Sindh,Karachi,Forced
3/15/2020,15,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,Forced
3/15/2020,1,1,0,Unknown,Khyber Pakhtunkhwa,Mardan,Forced
3/16/2020,1,0,1,Unknown,Islamabad Capital Territory,Islamabad,Forced
3/16/2020,1,0,0,Unknown,khyber Pakhtunkhwa,Mansehra,Forced
3/16/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Mardan,Forced
3/16/2020,1,0,0,Unknown,Punjab,Lahore,Forced
3/16/2020,119,0,0,Iran/Taftan,Sindh,Sukkur,Forced
3/16/2020,26,0,0,Iran/Taftan,Sindh,Karachi,Forced
3/16/2020,2,0,0,Iran/Taftan,Sindh,Hyderabad,Forced
3/17/2020,2,0,0,Iran/Taftan,Baluchistan,Quetta,Forced
3/17/2020,1,0,0,Unknown,Islamabad Capital Territory,Islamabad,Forced
3/17/2020,1,0,0,Unknown,khyber Pakhtunkhwa,Peshawar,Forced
3/17/2020,1,0,0,UK,Khyber Pakhtunkhwa,Charsadda,Forced
3/17/2020,15,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/17/2020,3,0,0,Unknown,Punjab,Lahore,Forced
3/17/2020,24,0,0,Iran/Taftan,Sindh,Sukkur,Forced
3/17/2020,5,0,0,KSA,Sindh,Karachi,Forced
3/18/2020,1,0,0,Iran/Taftan,Azad Jummu Kashmir,Mirpur,Forced
3/18/2020,10,0,0,Unknown,Gilgit-Baltistan,Gilgit,Forced
3/18/2020,2,0,0,Unknown,Islamabad Capital Territory,Islamabad,Forced
3/18/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Forced
3/18/2020,1,1,0,KSA,Khyber Pakhtunkhwa,Mardan ,Forced
3/18/2020,1,1,0,Unknown,Khyber Pakhtunkhwa,Hangu ,Forced
3/18/2020,5,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/18/2020,31,0,0,Iran/Taftan,Sindh,Sukkur,Forced
3/18/2020,5,0,0,Local - Social Contact,Sindh,Karachi,Forced
3/19/2020,53,0,0,Iran/Taftan,Baluchistan,Quetta,Forced
3/19/2020,4,0,0,Unknown,Gilgit-Baltistan,Gilgit,Forced
3/19/2020,4,0,0,Unknown,Gilgit-Baltistan,Nagar,Forced
3/19/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Forced
3/19/2020,1,0,0,Local - Covid Relative,Khyber Pakhtunkhwa,Dera Ismail Khan,Forced
3/19/2020,1,0,0,Local - Social Contact,Punjab,Multan,Forced
3/19/2020,8,0,0,Unknown,Punjab,Lahore,Forced
3/19/2020,44,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/19/2020,37,0,1,Local - Social Contact,Sindh,Karachi,Forced
3/20/2020,5,0,0,Unknown,Baluchistan,Quetta,Forced
3/20/2020,1,0,0,Unknown,Federal Administration Tribal Area,Khyber,Forced
3/20/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar,Forced
3/20/2020,8,0,0,Iran/Taftan,Gilgit-Baltistan,Gilgit,Forced
3/20/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Mansehra,Forced
3/20/2020,1,0,0,Local - Social Contact,Punjab,Rawalpindi,Forced
3/20/2020,1,0,0,Local - Social Contact,Punjab,Jehlum,Forced
3/20/2020,3,0,0,Local - Social Contact,Punjab,Gujrat ,Forced
3/20/2020,2,0,0,Unknown,Punjab,Lahore,Forced
3/20/2020,7,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/20/2020,4,1,0,Local - Social Contact,Sindh,Karachi,Forced
3/20/2020,16,0,0,Local - Social Contact,Sindh,Karachi,Forced
3/21/2020,12,0,0,Iran/Taftan,Baluchistan,Quetta,Forced
3/21/2020,25,0,0,Iran/Taftan,Gilgit-Baltistan,Skardu,Forced
3/21/2020,3,0,0,Unknown,Islamabad Capital Territory,Islamabad,Forced
3/21/2020,1,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar,Forced
3/21/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Forced
3/21/2020,2,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,Forced
3/21/2020,1,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Mardan,Forced
3/21/2020,1,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Karak,Forced
3/21/2020,6,0,0,Unknown,Punjab,Lahore,Forced
3/21/2020,38,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/21/2020,1,0,0,Local - Social Contact,Punjab,Jehlum,Forced
3/21/2020,4,0,0,Local - Social Contact,Punjab,Gujranwala,Forced
3/21/2020,39,0,0,Iran/Taftan,Sindh,Sukkur,Forced
3/21/2020,0,0,3,Local - Social Contact,Sindh,Karachi,Forced
3/22/2020,4,1,0,Unknown,Baluchistan,Quetta,Forced
3/22/2020,4,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar,Forced
3/22/2020,1,0,0,Unknown,Islamabad Capital Territory,Islamabad,Forced
3/22/2020,15,0,0,Unknown,Punjab,Lahore,Forced
3/22/2020,1,0,0,Local - Social Contact,Punjab,Jehlum,Forced
3/22/2020,1,0,0,Local - Social Contact,Punjab,Rawalpindi,Forced
3/22/2020,43,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/22/2020,18,0,0,Local - Social Contact,Sindh,Karachi,Forced
3/22/2020,23,0,0,Iran/Taftan,Sindh,Sukkur,Forced
3/23/2020,5,0,0,Iran/Taftan,Baluchistan,Taftan,Forced
3/23/2020,16,1,0,Iran/Taftan,Gilgit-Baltistan,Skardu,Forced
3/23/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Mansehra,Forced
3/23/2020,25,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/23/2020,16,0,0,Local - Social Contact,Punjab,Lahore,Forced
3/23/2020,7,0,0,Local - Social Contact,Sindh,Karachi,Forced
3/23/2020,11,0,0,Iran/Taftan,Sindh,Sukkur,Forced
3/23/2020,1,0,0,Iran/Taftan,Sindh,Dadu,Forced
3/24/2020,2,0,0,Unknown,Baluchistan,Quetta,Forced
3/24/2020,1,0,0,Iran/Taftan,Federal Administration Tribal Area,South Waziristan,Forced
3/24/2020,5,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,Forced
3/24/2020,37,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,Forced
3/24/2020,2,0,0,Unknown,Khyber Pakhtunkhwa,Peshawar,Forced
3/24/2020,7,0,0,Local - Social Contact,Punjab,Lahore,Forced
3/24/2020,1,0,0,Local - Social Contact,Punjab,Multan,Forced
3/24/2020,9,0,0,Local - Social Contact,Punjab,Gujrat ,Forced
3/24/2020,3,0,0,Local - Social Contact,Punjab,Gujranwala,Forced
3/24/2020,1,0,0,Local - Social Contact,Punjab,Sargodha,Forced
3/24/2020,1,0,0,Local - Social Contact,Punjab,Faisalabad,Forced
3/24/2020,1,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,Forced
3/24/2020,1,0,0,Local - Social Contact,Punjab,Rahim yar khan,Forced
3/24/2020,21,1,2,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/24/2020,8,0,6,Local - Social Contact,Sindh,Karachi,Forced
3/24/2020,8,0,0,Iran/Taftan,Sindh,Sukkur,Forced
3/24/2020,3,0,10,Local - Social Contact,Sindh,Karachi,Forced
3/24/2020,3,0,0,Local - Social Contact,Sindh,Karachi,Forced
3/25/2020,9,0,0,Local - Social Contact,Baluchistan,Quetta,Forced
3/25/2020,12,0,0,Iran/Taftan,Baluchistan,Quetta,Forced
3/25/2020,1,0,0,Unknown,Gilgit-Baltistan,Astore,Forced
3/25/2020,7,0,0,Unknown,Gilgit-Baltistan,Kharmang,Forced
3/25/2020,1,0,0,Dubai,Gilgit-Baltistan,Kharmang,Forced
3/25/2020,5,0,0,International Passenger,Islamabad Capital Territory,Islamabad,Forced
3/25/2020,39,0,2,Unknown,Khyber Pakhtunkhwa,Mardan,Forced
3/25/2020,1,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,Forced
3/25/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Swabi,Forced
3/25/2020,9,0,0,Local - Social Contact,Punjab,Gujrat,Forced
3/25/2020,1,0,0,Local - Social Contact,Punjab,Gujranwala,Forced
3/25/2020,2,1,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/25/2020,18,0,1,Unknown,Punjab,Lahore,Forced
3/25/2020,1,0,0,Local - Social Contact,Punjab,Multan,Forced
3/25/2020,3,0,0,Local - Social Contact,Sindh,Karachi,Forced
3/25/2020,0,0,1,Local - Social Contact,Sindh,Hyderabad,Forced
3/26/2020,1,0,0,Unknown,Azad Jummu Kashmir,Mirpur,Forced
3/26/2020,12,0,0,Iran/Taftan,Baluchistan,Quetta,Forced
3/26/2020,7,0,2,Unknown,Gilgit-Baltistan,Skardu,Forced
3/26/2020,5,0,0,Unknown,Islamabad Capital Territory,Islamabad,Forced
3/26/2020,2,0,0,Unknown,Khyber Pakhtunkhwa,Dir Upper,Forced
3/26/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Swat,Forced
3/26/2020,6,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Forced
3/26/2020,26,0,1,Unknown,Punjab,Lahore,Forced
3/26/2020,16,0,0,Iran/Taftan,Punjab,Multan,Forced
3/26/2020,1,0,0,Local - Social Contact,Punjab,Gujrat,Forced
3/26/2020,16,0,0,Local - Social Contact,Punjab,Jehlum,Forced
3/26/2020,12,0,0,Local - Social Contact,Punjab,Rawalpindi,Forced
3/26/2020,2,0,0,Local - Social Contact,Punjab,Faisalabad,Forced
3/26/2020,2,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,Forced
3/26/2020,2,0,0,Local - Social Contact,Punjab,Mianwali,Forced
3/26/2020,1,0,0,Local - Social Contact,Punjab,Narowal,Forced
3/26/2020,1,0,0,Local - Social Contact,Punjab,Nankana,Forced
3/26/2020,1,0,0,Local - Social Contact,Punjab,Attock,Forced
3/26/2020,1,0,0,Local - Social Contact,Punjab,Bahawal Nagar,Forced
3/26/2020,7,1,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Forced
3/26/2020,9,0,0,Local - Social Contact,Sindh,Karachi,Forced
3/27/2020,0,0,2,Unknown,Baluchistan,Quetta,Forced
3/27/2020,11,0,1,Unknown,Gilgit-Baltistan,Shigar,Forced
3/27/2020,5,0,0,Unknown,Gilgit-Baltistan,Gilgit,Forced
3/27/2020,2,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Forced
3/27/2020,7,0,0,Unknown,Khyber Pakhtunkhwa,Peshawar,Forced
3/27/2020,2,0,0,Unknown,Khyber Pakhtunkhwa,Swat,Forced
3/27/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Swabi,Forced
3/27/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Shangla,Forced
3/27/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Nowshera,Forced
3/27/2020,1,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Orakzai,Forced
3/27/2020,34,0,0,Unknown,Khyber Pakhtunkhwa,Mardan,Forced
3/27/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Malakand,Forced
3/27/2020,2,0,0,Unknown,Khyber Pakhtunkhwa,Mansehra,Forced
3/27/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Kohat,Forced
3/27/2020,2,0,0,Local - Social Contact,Punjab,Lahore,Forced
3/27/2020,2,0,0,Local - Social Contact,Punjab,Faisalabad,Forced
3/27/2020,30,2,1,Iran/Taftan,Punjab,Multan,Forced
3/27/2020,7,0,0,Iran/Taftan,Sindh,Larkana,Forced
3/27/2020,4,0,1,Local - Social Contact,Sindh,Karachi,Forced
3/28/2020,5,0,0,Local - Social Contact,Baluchistan,Quetta,Forced
3/28/2020,8,0,1,Local - Social Contact,Gilgit-Baltistan,Nagar,Forced
3/28/2020,12,0,0,International Passenger,Islamabad Capital Territory,Islamabad,Forced
3/28/2020,1,1,0,Unknown,Khyber Pakhtunkhwa,Dera Ismail Khan,Forced
3/28/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Charsadda,Forced
3/28/2020,4,0,0,Unknown,Khyber Pakhtunkhwa,Buner,Forced
3/28/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Dir Lower,Forced
3/28/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Abbottabad,Forced
3/28/2020,1,0,0,Local - Social Contact,Punjab,Khushab,Forced
3/28/2020,1,0,0,Local - Social Contact,Punjab,Nankana,Forced
3/28/2020,1,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,Forced
3/28/2020,2,0,0,Local - Social Contact,Punjab,Sargodha,Forced
3/28/2020,1,0,0,Local - Social Contact,Punjab,Vehari,Forced
3/28/2020,26,0,0,Iran/Taftan,Punjab,Multan,Forced
3/28/2020,14,0,0,Local - Social Contact,Punjab,Lahore,Forced
3/28/2020,4,0,0,Local - Social Contact,Punjab,Faisalabad,Forced
3/28/2020,10,0,0,Local - Social Contact,Punjab,Gujranwala,Forced
3/28/2020,5,0,0,Local - Social Contact,Punjab,Rawalpindi,Forced
3/28/2020,2,0,0,Local - Social Contact,Punjab,Jehlum,Forced
3/28/2020,29,0,0,Local - Social Contact,Punjab,Gujrat,Forced
3/28/2020,5,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan,Forced
3/28/2020,21,0,0,Iran/Taftan,Punjab,Raiwind,Forced
3/28/2020,25,1,0,Local - Social Contact,Sindh,Karachi,Forced
3/28/2020,4,0,0,Local - Social Contact,Sindh,Hyderabad,Forced
3/29/2020,4,0,0,Unknown,Azad Jummu Kashmir,Muzaffarabad,Forced
3/29/2020,0,1,0,Local - Social Contact,Gilgit-Baltistan,Nagar,Forced
3/29/2020,5,0,0,Unknown,Gilgit-Baltistan,Shigar,Forced
3/29/2020,2,0,0,Iran/Taftan,Gilgit-Baltistan,Kharmang,Forced
3/29/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Astore,Forced
3/29/2020,2,0,0,Unknown,Gilgit-Baltistan,Ghanche,Forced
3/29/2020,4,0,1,Local - Social Contact,Islamabad Capital Territory,Islamabad,Forced
3/29/2020,1,1,0,Unknown,Khyber Pakhtunkhwa,Abbottabad,Forced
3/29/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Forced
3/29/2020,1,1,0,Unknown,Khyber Pakhtunkhwa,Dir Lower,Forced
3/29/2020,0,0,3,Local - Social Contact,Punjab,Lahore,Forced
3/29/2020,1,0,0,Local - Social Contact,Punjab,Vehari,Forced
3/29/2020,1,0,0,Local - Social Contact,Punjab,Bahawalpur,Forced
3/29/2020,3,0,0,Local - Social Contact,Punjab,Gujrat,Forced
3/29/2020,7,0,0,Local - Social Contact,Punjab,Jehlum,Forced
3/29/2020,1,0,0,Local - Social Contact,Punjab,Gujranwala,Forced
3/29/2020,11,0,0,Local - Social Contact,Punjab,Rawalpindi,Forced
3/29/2020,5,0,0,Iran/Taftan,Punjab,Raiwind,Forced
3/29/2020,1,1,0,Local - Social Contact,Punjab,Rahim Yar Khan,Forced
3/29/2020,33,2,3,Local - Social Contact,Sindh,Karachi,Forced
3/30/2020,6,0,0,Local - Social Contact,Baluchistan,Quetta,Forced
3/30/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur,Forced
3/30/2020,18,0,4,Unknown,Gilgit-Baltistan,Nagar,Forced
3/30/2020,8,0,1,Local - Social Contact,Islamabad Capital Territory,Islamabad,Forced
3/30/2020,3,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar,Forced
3/30/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Bannu,Forced
3/30/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,Forced
3/30/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,Forced
3/30/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Forced
3/30/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Forced
3/30/2020,16,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Forced
3/30/2020,11,0,1,Local - Social Contact,Punjab,Nankana,Forced
3/30/2020,14,0,0,Unknown,Punjab,Lahore,Forced
3/30/2020,8,0,0,Local - Social Contact,Punjab,Gujrat,Forced
3/30/2020,26,0,1,Iran/Taftan,Punjab,Raiwind,Forced
3/30/2020,21,4,2,Local - Social Contact,Sindh,Karachi,Forced
3/30/2020,6,0,23,Local - Social Contact,Sindh,Sukkur,Forced
3/31/2020,14,0,17,Iran/Taftan,Baluchistan,Quetta,Partial
3/31/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur,Partial
3/31/2020,1,0,0,Iran/Taftan,Federal Administration Tribal Area,Kurrum,Partial
3/31/2020,37,0,0,Unknown,Gilgit-Baltistan,Nagar,Partial
3/31/2020,7,0,0,Unknown,Islamabad Capital Territory,Islamabad,Partial
3/31/2020,0,0,0,Unknown,Khyber Pakhtunkhwa,Peshawar,Partial
3/31/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Dera Ismail Khan,Partial
3/31/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,Partial
3/31/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Partial
3/31/2020,1,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Partial
3/31/2020,4,1,10,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,Partial
3/31/2020,10,0,0,Unknown,Khyber Pakhtunkhwa,Peshawar,Partial
3/31/2020,0,3,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Partial
3/31/2020,14,0,0,Local - Social Contact,Punjab,Rawalpindi,Partial
3/31/2020,1,0,0,Local - Social Contact,Punjab,Mianwali,Partial
3/31/2020,1,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,Partial
3/31/2020,5,0,0,Local - Social Contact,Punjab,Hafizabad,Partial
3/31/2020,1,0,0,Local - Social Contact,Punjab,Kasur,Partial
3/31/2020,1,0,0,Local - Social Contact,Punjab,Laiya,Partial
3/31/2020,16,0,0,Local - Social Contact,Sindh,Hyderabad,Partial
3/31/2020,0,0,10,Iran/Taftan,Sindh,Sukkur,Partial
3/31/2020,94,0,0,Tableeghi Jamaat,Sindh,Hyderabad,Partial
3/31/2020,1,0,0,Local - Social Contact,Sindh,Jacobabad,Partial
04/01/2020,2,0,0,Unknown,Azad Jummu Kashmir,Bhambore ,Partial
04/01/2020,1,0,0,Unknown,Azad Jummu Kashmir,Trarkhel,Partial
04/01/2020,6,0,0,Local - Social Contact,Baluchistan,Quetta,Partial
04/01/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,Partial
04/01/2020,2,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum,Partial
04/01/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,South Waziristan,Partial
04/01/2020,13,0,0,International Passenger,Islamabad Capital Territory,Islamabad,Partial
04/01/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,Partial
04/01/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Partial
04/01/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,Partial
04/01/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,Partial
04/01/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Partial
04/01/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,Partial
04/01/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Partial
04/01/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Partial
04/01/2020,7,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Partial
04/01/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,Partial
04/01/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,Partial
04/01/2020,2,0,0,Local - Social Contact,Punjab,Lodhran,Partial
04/01/2020,48,0,0,Local - Social Contact,Punjab,Lahore,Partial
04/01/2020,7,1,0,Local - Social Contact,Punjab,Rawalpindi,Partial
04/01/2020,28,0,0,Local - Social Contact,Punjab,Gujrat,Partial
04/01/2020,2,0,0,Local - Social Contact,Punjab,Gujranwala,Partial
04/01/2020,1,0,0,Local - Social Contact,Punjab,Narowal,Partial
04/01/2020,8,0,0,Local - Social Contact,Punjab,Sargodha,Partial
04/01/2020,1,0,0,Local - Social Contact,Punjab,Sialkot,Partial
04/01/2020,2,0,0,Local - Social Contact,Punjab,Bahawal Nagar,Partial
04/01/2020,16,0,0,Iran/Taftan,Punjab,Multan,Partial
04/01/2020,63,0,0,Iran/Taftan,Punjab,Raiwind,Partial
04/01/2020,3,0,0,Iran/Taftan,Punjab,Faisalabad,Partial
04/01/2020,33,1,3,Local - Social Contact,Sindh,Karachi,Partial
04/02/2020,5,0,0,Local - Social Contact,Baluchistan,Quetta,Partial
04/02/2020,3,1,0,Unknown,Gilgit-Baltistan,Astore,Partial
04/02/2020,4,0,0,Unknown,Islamabad Capital Territory,Islamabad,Partial
04/02/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Partial
04/02/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,Partial
04/02/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,Partial
04/02/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Partial
04/02/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,Partial
04/02/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,Partial
04/02/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Partial
04/02/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Partial
04/02/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,Partial
04/02/2020,17,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Partial
04/02/2020,1,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,Partial
04/02/2020,27,0,0,Tableeghi Jamaat,Punjab,Raiwind,Partial
04/02/2020,21,1,0,Unknown,Punjab,Lahore,Partial
04/02/2020,1,0,0,Local - Social Contact,Punjab,Gujranwala,Partial
04/02/2020,2,0,0,Local - Social Contact,Punjab,Rawalpindi,Partial
04/02/2020,10,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,Partial
04/02/2020,6,0,0,Local - Social Contact,Punjab,Vehari,Partial
04/02/2020,6,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,Partial
04/02/2020,27,0,0,Iran/Taftan,Punjab,Raiwind,Partial
04/02/2020,2,0,0,Iran/Taftan,Punjab,Faisalabad,Partial
04/02/2020,32,1,9,Local - Social Contact,Sindh,Karachi,Partial
04/02/2020,0,1,0,Tableeghi Jamaat,Sindh,Hyderabad,Partial
04/02/2020,0,0,2,Iran/Taftan,Sindh,Sukkur,Partial
04/03/2020,6,0,0,Unknown,Baluchistan,Quetta,Partial
04/03/2020,1,0,1,Unknown,Gilgit-Baltistan,Shigar,Partial
04/03/2020,1,0,0,Unknown,Gilgit-Baltistan,Nagar,Partial
04/03/2020,1,0,0,Unknown,Gilgit-Baltistan,Astore,Partial
04/03/2020,6,0,0,Unknown,Islamabad Capital Territory,Islamabad,Partial
04/03/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Partial
04/03/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,Partial
04/03/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Partial
04/03/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Partial
04/03/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,Partial
04/03/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Partial
04/03/2020,10,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Partial
04/03/2020,11,0,0,Local - Social Contact,Punjab,Lahore,Partial
04/03/2020,5,0,0,Local - Social Contact,Punjab,Gujrat,Partial
04/03/2020,1,0,0,Local - Social Contact,Punjab,Jehlum,Partial
04/03/2020,1,0,0,Local - Social Contact,Punjab,Gujranwala,Partial
04/03/2020,2,0,0,Local - Social Contact,Punjab,Rawalpindi,Partial
04/03/2020,1,0,0,Local - Social Contact,Punjab,Chiniot,Partial
04/03/2020,2,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,Partial
04/03/2020,1,0,0,Local - Social Contact,Punjab,Sialkot,Partial
04/03/2020,11,0,0,Local - Social Contact,Punjab,Vehari,Partial
04/03/2020,1,0,0,Local - Social Contact,Punjab,Bahawalpur,Partial
04/03/2020,1,0,0,Local - Social Contact,Punjab,Sheikhupura,Partial
04/03/2020,12,0,0,Tableeghi Jamaat,Punjab,Dera Ghazi Khan,Partial
04/03/2020,3,0,0,Tableeghi Jamaat,Punjab,Multan,Partial
04/03/2020,100,0,0,Tableeghi Jamaat,Punjab,Raiwind,Partial
04/03/2020,40,3,0,Local - Social Contact,Sindh,Karachi,Partial
04/04/2020,3,0,0,Unknown,Azad Jummu Kashmir,Muzaffarabad,Partial
04/04/2020,10,0,0,Unknown,Baluchistan,Quetta,Partial
04/04/2020,3,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,Partial
04/04/2020,0,0,5,Unknown,Gilgit-Baltistan,Skardu,Partial
04/04/2020,0,0,9,Unknown,Gilgit-Baltistan,Nagar,Partial
04/04/2020,0,0,3,Unknown,Gilgit-Baltistan,Ghanche,Partial
04/04/2020,7,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Partial
